from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5907502;5859425;256;17931;156;124;27983;158;141;37968;45;21879;42;21879
5907503;5859425;248;17391;152;120;27170;148;125;38496;43;21583;39;21583
5907504;5859425;250;17486;152;121;27265;148;126;38591;41;21124;37;21124
5907505;5859425;243;17017;138;110;25311;132;110;38012;39;20712;35;20712
5907506;5859425;239;16724;127;88;23825;132;106;37718;39;20513;35;20513
5907507;5859425;239;16755;123;84;22382;133;115;37790;42;20583;38;20583
5907508;5859425;243;16981;128;88;22645;137;118;38016;45;20549;41;20549
5907509;5859425;-1;-1;-1;-1;-1;-1;-1;-1;43;20386;39;20386
5907510;5859425;214;14962;117;82;19087;133;103;21575;36;18523;33;18523
5907511;5859425;210;14716;110;79;18841;129;100;21328;34;18349;30;18349
5907512;5859425;207;14516;108;76;18641;128;97;21128;34;18296;31;18296
5907513;5859425;208;14540;108;76;18665;128;97;21153;37;18427;34;18427
5907514;5859425;207;14521;108;78;18784;128;99;21272;40;18348;36;18348
5907515;5859425;-1;-1;-1;-1;-1;-1;-1;-1;35;16554;32;16805
5907516;5859425;176;12290;93;66;15858;117;100;18234;33;16032;30;16283
5907517;5859425;174;12212;88;65;15781;116;99;18157;32;15577;29;15828
5907518;5859425;167;11665;83;57;15233;112;96;17556;29;15262;27;15513
5907519;5859425;166;11613;83;57;15174;110;95;16170;28;14879;25;15097
5907520;5859425;160;11166;88;58;15293;110;91;15903;27;14751;24;14751
5907521;5859425;160;11179;84;63;15646;104;82;16296;29;15146;26;15146
5907522;5859425;163;11420;88;65;15537;110;91;15537;29;15412;26;15412
5907523;5859425;168;11781;91;73;16305;112;96;15898;31;15769;28;15769
5907524;5859425;153;10741;84;61;14750;106;83;15750;32;14623;29;14603
5907525;5859425;152;10623;88;64;14948;110;91;14948;33;14500;30;14500
5907526;5859425;152;10623;98;74;14895;113;95;15895;34;14608;31;14608
5907527;5859425;143;9992;96;73;16822;105;88;16822;31;13883;28;13883
5907528;5859425;138;9662;96;71;16721;105;86;16721;32;13475;28;13475
5907529;5859425;134;9405;96;70;16596;102;85;16596;31;13271;28;13271
5907530;5859425;134;9383;96;70;16659;103;85;16659;33;14086;30;14086
5907531;5859425;133;9330;87;64;15575;93;80;15575;32;14215;28;14215
5907532;5859425;129;9039;87;63;15478;91;79;15478;34;13914;30;13914
5907533;5859425;127;8921;87;62;15165;91;78;15165;31;13556;27;13556
5907534;5859425;126;8801;87;65;15018;93;80;15018;31;13407;27;13407
5907535;5859425;127;8869;87;66;15085;93;81;15085;32;13535;28;13535
5907536;5859425;132;9210;96;71;15426;103;86;15426;37;12740;33;12740
5907537;5859425;116;8139;83;63;14116;91;79;14116;33;12462;29;12462
5907538;5859425;116;8117;83;62;14039;89;72;13091;33;12469;29;12469
5907539;5859425;114;8005;83;67;13844;91;77;12896;30;12899;26;12899
5907540;5859425;111;7758;83;64;13598;86;71;12819;30;11930;27;11930
5907541;5859425;113;7885;76;58;11892;83;67;12513;28;11885;25;11885
5907542;5859425;114;7962;79;62;12723;84;68;12590;28;12121;25;12121
5907543;5859425;114;7973;74;57;12440;78;65;12634;28;11885;25;11885
5907544;5859425;113;7906;75;60;12651;82;69;12921;26;11651;23;11651
5907545;5859425;117;8172;79;59;12309;83;68;11361;29;12199;26;12199
5907546;5859425;117;8182;82;62;12085;86;71;11137;30;12661;27;12661
5907547;5859425;114;7987;82;65;12261;83;66;9964;33;12959;29;12959
5907548;5859425;114;7989;81;64;11689;82;63;9785;34;11789;30;11789
5907549;5859425;114;7973;79;62;11520;80;59;10879;31;11563;27;12678
5907550;5859425;117;8188;77;63;11384;78;56;10663;31;11823;28;11823
5907551;5859425;117;8216;72;57;10420;72;52;10420;31;11790;28;11790
5907552;5859425;122;8521;72;58;10484;70;53;10484;27;10941;24;10941
5907553;5859425;125;8771;68;62;10153;70;62;10382;29;10352;27;10352
5907554;5859425;126;8849;67;59;9902;68;59;10132;25;10271;23;10271
5907555;5859425;131;9164;65;56;10688;65;56;10688;26;10694;23;10694
5907556;5859425;128;8988;62;53;10538;65;53;10538;26;12193;23;12193
5907557;5859425;131;9162;60;52;10413;62;54;10925;27;12211;24;11911
5907558;5859425;132;9257;62;53;10538;65;53;10538;26;12085;24;11784
5907559;5859425;132;9273;65;56;10708;66;56;10708;28;12236;25;11935
5907560;5859425;132;9217;67;60;11022;68;60;11022;27;12003;25;11702
5907561;5859425;135;9424;68;61;12418;74;64;11292;27;12206;24;11905
5907562;5859425;142;9926;74;67;12395;80;73;12776;31;12608;28;12307
5907563;5859425;147;10320;79;62;12013;86;70;12754;42;13378;40;13077
5907564;5859425;149;10406;77;57;11673;81;65;12415;34;15575;31;15275
5907565;5859425;151;10588;70;64;11578;77;64;12320;32;15484;28;15183
5907566;5859425;156;10890;83;61;12437;86;68;13179;33;15778;29;15477
5907567;5859425;159;11148;77;58;12218;78;65;12960;33;18202;29;18202
5907568;5859425;163;11432;83;60;12396;86;67;13138;37;16090;33;15790
5907569;5859425;167;11677;83;64;12640;86;71;14171;32;17824;28;17824
5907570;5859425;170;11928;83;63;13254;86;69;13995;31;17611;28;17611
5907571;5859425;173;12099;83;62;13233;86;68;13974;34;17895;31;17895
5907572;5859425;177;12399;83;63;13717;86;69;14459;32;16922;29;16922
5907573;5859425;182;12773;84;67;14007;89;75;14928;31;17357;28;17357
5907574;5859425;185;12956;84;67;14033;88;73;14775;31;17262;28;17262
5907575;5859425;188;13180;84;71;14239;90;76;14999;31;17454;28;17454
5907576;5859425;192;13470;90;74;14547;91;80;15289;32;15947;28;15947
5907577;5859425;196;13747;93;79;14806;98;88;20014;34;16199;31;16199
5907578;5859425;201;14060;96;81;16846;100;85;19829;34;16601;30;16601
5907579;5859425;202;14119;91;80;17361;97;81;19508;33;16329;29;16329
5907580;5859425;203;14209;91;77;17188;95;83;17929;33;16207;29;16209
5907581;5859425;205;14376;90;72;16845;91;78;17587;34;16873;29;16374
5907582;5859425;206;14445;89;73;16912;93;79;17654;34;16432;29;16432
5907583;5859425;208;14578;89;75;17639;93;80;17734;35;16719;31;16719
5907584;5859425;213;14897;90;75;17689;94;77;24905;35;16864;30;16864
5907585;5859425;219;15310;90;80;17993;95;79;25074;36;17697;32;17697
5907586;5859425;220;15428;92;82;24907;95;77;24907;39;18070;34;18070
5907587;5859425;225;15760;92;83;24963;95;78;24963;38;18155;33;18155
5907588;5859425;232;16263;91;80;19265;94;80;25099;36;20134;32;20175
5907589;5859425;234;16407;92;82;25929;101;94;22434;39;20615;34;20656
5907590;5859425;237;16582;96;84;19879;104;88;26614;40;20769;35;20810
5907591;5859425;237;16607;98;88;20172;105;92;26907;40;21151;35;21192
5907592;5859425;241;16899;103;91;20355;107;95;27090;46;18897;40;21425
5907593;5859425;253;17714;112;104;23395;117;104;28090;43;20808;37;20440
5907594;5859425;253;17726;110;104;23069;116;105;28569;41;20668;35;20300
5907595;5859425;252;17665;105;97;22908;115;104;28508;39;20403;34;20035
5907596;5859425;254;17768;99;94;22704;110;100;23446;39;20250;34;19882
5907597;5859425;257;18024;98;92;28882;106;96;23110;38;20004;32;19636
5907598;5859425;261;18260;99;94;22713;110;100;23454;33;19850;29;19850
5907599;5859425;265;18527;103;93;25609;108;96;22908;47;23991;43;24006
5907600;5859425;266;18641;97;89;26168;108;90;22545;39;23416;34;23415
5907601;5859425;267;18711;94;85;25886;106;86;22263;39;23357;35;23356
5907602;5859425;269;18843;97;87;25741;107;88;22118;42;20272;38;20700
5907603;5859425;275;19248;105;94;22522;116;94;22522;39;22590;35;23513
5907604;5859425;278;19494;109;98;22768;116;98;22768;37;20597;32;20597
5907605;5859425;283;19826;107;96;22010;115;96;22010;37;20663;33;20663
5907606;5859425;284;19895;107;94;21987;113;97;22066;39;20792;34;20792
5907607;5859425;292;20416;113;102;22882;120;105;22526;40;21264;36;21263
5907608;5859425;293;20487;113;98;22654;120;103;25044;37;21073;32;21072
5907609;5859425;297;20761;114;103;22929;125;105;25991;35;20598;31;20597
5907610;5859425;299;20940;124;116;25798;128;112;26470;35;21000;31;21014
5907611;5859425;302;21168;126;118;28555;129;115;26698;36;21447;32;21462
5907612;5859425;317;22173;132;118;31605;130;107;25477;36;21199;31;21213
5907613;5859425;314;21966;132;117;31492;130;106;25364;39;21853;34;21868
5907614;5859425;320;22372;131;116;28974;127;103;25209;38;21908;33;21923
5907615;5859425;317;22164;129;115;24652;122;98;24652;39;22117;35;22131
5907616;5859425;323;22618;135;122;25107;131;105;25107;43;23795;38;23810
5907617;5859425;327;22924;135;113;32430;132;109;25413;41;23349;36;23364
5907618;5859425;330;23092;133;112;32362;131;111;25580;44;23420;39;23434
5907619;5859425;342;23971;131;110;32264;132;118;32264;46;24493;42;24508
5907620;5859425;341;23893;130;109;32186;129;117;32186;43;23657;38;23672
5907621;5859425;354;24805;130;106;31981;132;114;31981;43;23894;38;23908
5907622;5859425;377;26419;136;114;33408;142;123;33408;48;25024;43;25039
5907623;5859425;374;26180;131;110;33169;136;119;33169;39;24091;34;24105
5907624;5859425;369;25865;130;106;32854;133;115;32854;43;27758;38;27773
5907625;5859425;367;25696;125;103;32685;133;112;32685;43;27530;38;27544
5907626;5859425;365;25563;123;101;32552;133;110;32552;45;27620;40;27635
5907627;5859425;372;26015;128;105;33820;133;113;33820;47;27434;41;27448
5907628;5859425;373;26118;120;98;33299;131;106;33299;45;26734;40;26749
5907629;5859425;373;26093;117;96;33150;125;104;33150;41;26401;36;26415
5907630;5859425;378;26492;121;99;33900;133;108;33900;43;26631;38;26646
5907631;5859425;381;26691;122;96;33711;133;105;33711;44;27043;39;27057
5907632;5859425;384;26901;122;99;33887;133;108;33887;44;27089;38;27104
5907633;5859425;394;27601;131;106;35175;133;115;35175;46;27863;40;27878
5907634;5859425;393;27481;125;104;35056;133;113;35056;45;27660;39;27675
5909309;5859425;355;24833;143;124;30749;151;129;38039;43;28704;38;28704
5909310;5859425;351;24550;142;120;30466;145;125;37756;44;28487;39;28487
5909311;5859425;349;24412;141;118;30328;142;123;37618;44;28454;40;28454
5909312;5859425;342;23974;141;118;29873;142;123;37163;41;27911;37;27911
5909313;5859425;338;23652;137;113;29552;141;118;36842;40;27471;36;27471
5909314;5859425;342;23912;141;117;29811;142;122;37101;44;27583;39;27583
5909315;5859425;328;22984;139;116;29755;142;121;37045;44;26770;40;26770
5909316;5859425;326;22813;140;121;30053;145;126;37343;38;26368;34;26368
5909317;5859425;324;22710;143;122;28673;145;127;35963;39;26160;35;26160
5909318;5859425;318;22286;138;118;28385;141;123;35676;39;26748;35;26748
5909319;5859425;315;22037;138;114;28136;141;119;35426;40;26538;36;26538
5909320;5859425;315;22039;138;114;28138;141;119;35428;40;26294;36;26294
5909321;5859425;314;21964;138;116;27316;140;122;35219;39;26575;35;26575
5909322;5859425;306;21423;131;116;27877;135;127;29968;41;26345;37;26345
5909323;5859425;305;21371;131;118;27800;135;126;29916;45;28456;40;28456
5909324;5859425;295;20638;131;113;28915;132;119;29420;43;27947;38;27947
5909325;5859425;293;20526;131;113;27464;137;121;29580;45;28159;40;28159
5909326;5859425;301;21101;133;117;27721;145;125;29838;45;28485;40;28485
5909327;5859425;303;21239;135;119;27859;146;127;29976;45;28752;40;28752
5909328;5859425;307;21467;137;122;28087;148;130;30204;44;28950;40;28950
5909329;5859425;310;21678;139;125;28298;149;133;30415;48;29428;43;29428
5909330;5859425;275;19277;169;140;33082;171;161;33823;51;29726;46;29726
5909331;5859425;266;18624;150;127;27458;154;138;35647;48;22165;44;22165
5909332;5859425;266;18604;150;126;27439;154;137;35628;48;22127;44;22127
5909333;5859425;252;17647;150;124;27426;154;141;37412;47;21919;44;21919
5909334;5859425;248;17394;150;120;27173;147;125;38499;45;21853;41;21853
5909335;5859425;244;17109;148;121;25514;140;121;38214;42;20670;38;20670
5909336;5859425;243;17041;148;120;25445;140;120;38146;43;20720;39;20720
5909337;5859425;245;17148;144;112;25442;136;112;38142;40;20820;37;20820
5909338;5859425;236;16513;127;90;24011;132;108;37904;38;20003;34;20003
5909339;5859425;236;16497;128;87;22560;132;111;37532;41;20411;38;20411
5909340;5859425;237;16581;142;114;25057;133;114;37757;43;20437;40;20437
5909341;5859425;-1;-1;-1;-1;-1;-1;-1;-1;39;18672;36;18672
5909342;5859425;214;14998;117;83;19123;133;104;21611;37;18573;33;18573
5909343;5859425;211;14784;110;80;18908;129;101;21396;35;18433;31;18433
5909344;5859425;205;14338;108;73;18472;127;94;20960;33;18082;30;18082
5909345;5859425;203;14178;107;73;18441;127;94;20929;35;18038;32;18038
5909346;5859425;205;14381;108;76;18645;127;97;21132;38;17974;34;17974
5909347;5859425;183;12814;102;74;16383;120;102;18352;33;16411;30;16662
5909348;5859425;182;12706;102;72;16274;117;100;18244;31;16285;28;16536
5909349;5859425;173;12105;88;64;15674;112;94;17818;30;15636;27;15887
5909350;5859425;171;11943;88;61;15510;112;92;17697;31;15520;29;15771
5909351;5859425;165;11576;88;65;15752;110;93;16054;34;15779;31;15779
5909352;5859425;164;11471;84;63;15646;104;83;16696;29;15055;26;15055
5909353;5859425;164;11492;88;64;15666;110;92;15943;30;15433;27;15433
5909354;5859425;165;11580;89;67;15697;110;93;15697;30;15639;27;15639
5909355;5859425;169;11858;95;73;16306;112;92;16975;34;16013;30;16013
5909356;5859425;157;10958;88;64;14967;110;91;14967;33;14762;30;14742
5909357;5859425;158;11076;88;66;15085;110;93;15085;33;14500;30;14500
5909358;5859425;159;11098;96;77;17788;107;92;17788;39;15188;36;15188
5909359;5859425;157;10971;96;75;17661;106;90;17661;37;15038;34;15038
5909360;5859425;139;9750;91;68;16507;98;83;16507;32;13574;29;13574
5909361;5859425;138;9670;91;66;16365;95;81;16365;32;13795;29;13795
5909362;5859425;137;9606;87;64;15831;91;79;15831;33;14251;29;14251
5909363;5859425;135;9476;87;65;15914;93;80;15914;33;14107;29;14107
5909364;5859425;134;9395;87;65;15626;95;81;15626;33;14270;29;14270
5909365;5859425;132;9235;91;67;15479;96;83;15479;35;14240;31;14240
5909366;5859425;129;9014;87;68;15231;96;83;15231;31;13631;28;13631
5909367;5859425;132;9222;92;71;15438;101;86;15438;33;13992;29;13992
5909368;5859425;129;9047;93;72;15517;105;87;15517;36;14341;33;14341
5909369;5859425;121;8448;88;67;14424;94;77;13476;33;12478;29;12478
5909370;5859425;121;8454;88;67;14371;93;77;13423;30;12701;26;12701
5909371;5859425;120;8417;85;69;13969;93;75;13969;30;12873;27;12873
5909372;5859425;114;7997;83;64;12340;90;74;13899;29;12279;26;12279
5909373;5859425;118;8230;83;63;12238;87;72;12858;29;12193;26;12544
5909374;5859425;117;8166;83;66;12926;85;71;12793;29;12306;26;12306
5909375;5859425;118;8233;78;60;12700;83;69;12905;31;12231;28;12231
5909376;5859425;122;8508;83;64;12976;86;73;13181;29;11856;26;11856
5909377;5859425;125;8750;85;68;13218;90;76;13423;27;11996;24;11996
5909378;5859425;123;8627;80;60;12053;83;70;13869;28;12478;25;12478
5909379;5859425;118;8259;83;62;12186;82;64;11680;29;12673;26;12673
5909380;5859425;117;8210;81;65;11759;81;62;11080;30;13275;27;13275
5909381;5859425;117;8155;79;64;11704;80;57;10756;31;12272;28;12274
5909382;5859425;120;8400;74;59;10500;73;54;10500;30;12251;27;12251
5909383;5859425;121;8493;70;55;10215;67;50;10215;30;11431;26;11431
5909384;5859425;125;8750;68;54;10196;67;49;10196;27;10964;24;10964
5909385;5859425;127;8912;68;58;10485;68;53;10485;27;10672;24;10672
5909386;5859425;130;9086;68;61;11076;69;61;11076;25;10451;23;10451
5909387;5859425;133;9326;65;57;10770;66;57;10770;27;10808;24;10808
5909388;5859425;132;9256;60;52;10406;62;54;10918;26;11993;23;11993
5909389;5859425;132;9214;56;49;10224;57;49;10224;28;12137;25;12137
5909390;5859425;134;9378;60;51;10367;62;53;10879;26;11755;23;11455
5909391;5859425;136;9550;67;60;10984;68;60;10984;26;11745;23;11445
5909392;5859425;135;9481;67;60;11924;68;60;11924;26;11760;23;11460
5909393;5859425;140;9791;70;63;12601;75;67;12389;27;12224;24;11924
5909394;5859425;141;9858;73;65;12735;78;69;12523;28;12423;25;12122
5909395;5859425;144;10060;75;62;12007;80;70;12749;31;12596;28;12295
5909396;5859425;147;10302;79;59;11840;86;67;12582;33;15351;30;15050
5909397;5859425;151;10568;83;59;11822;86;67;12564;31;15226;28;14925
5909398;5859425;156;10922;83;63;12069;86;71;13421;33;15461;30;15161
5909399;5859425;159;11116;84;64;12644;86;71;13386;31;15438;27;15137
5909400;5859425;163;11386;83;64;12630;86;71;13372;32;15673;28;15373
5909401;5859425;166;11641;84;70;13742;88;74;13633;32;16130;29;18160
5909402;5859425;170;11924;84;70;13733;89;76;14475;33;15993;29;15692
5909403;5859425;175;12256;84;67;13518;86;73;14259;32;16171;28;15870
5909404;5859425;184;12897;84;64;13844;86;70;14586;29;16939;26;16939
5909405;5859425;183;12806;83;63;13753;86;69;14494;30;16959;27;16959
5909406;5859425;190;13289;84;70;14235;90;76;14977;34;17290;31;17290
5909407;5859425;194;13562;90;74;14509;91;80;15251;35;17967;31;17967
5909408;5859425;194;13563;90;76;14641;96;82;15383;35;18237;31;16331
5909409;5859425;199;13939;93;82;14999;101;89;17201;39;16540;36;16540
5909410;5859425;203;14190;98;87;20716;100;83;19413;33;16693;29;16655
5909411;5859425;206;14435;93;84;20499;97;80;19196;34;16567;29;16575
5909412;5859425;208;14578;92;79;17337;97;81;18991;34;16791;30;16799
5909413;5859425;210;14670;91;81;18289;94;80;25870;35;17033;30;17041
5909414;5859425;212;14848;89;77;17818;95;80;25810;36;17021;31;17021
5909415;5859425;212;14851;88;71;17392;93;78;18134;35;16832;30;16832
5909416;5859425;216;15101;86;74;17614;91;79;24789;36;17084;31;17084
5909417;5859425;219;15355;86;77;17833;90;73;24598;37;17446;32;17446
5909418;5859425;223;15597;88;78;24636;92;79;24784;37;20107;32;17834
5909419;5859425;228;15934;89;80;24779;94;75;24779;36;19852;32;19894
5909420;5859425;232;16229;93;86;25140;97;81;25140;37;20298;33;20339
5909421;5859425;239;16730;95;85;26193;104;90;26764;41;20742;36;20783
5909422;5859425;241;16853;96;86;25767;104;89;26673;39;20835;34;20876
5909423;5859425;241;16871;96;88;20155;104;92;26890;44;18756;38;21284
5909424;5859425;243;17039;103;90;20323;111;94;27058;44;18801;39;21329
5909425;5859425;256;17891;111;103;22694;118;105;27214;45;20953;40;20585
5909426;5859425;260;18185;114;104;25832;121;110;26684;48;21486;43;21007
5909427;5859425;257;17972;105;96;22219;115;102;22961;39;20656;34;20288
5909428;5859425;258;18041;99;94;22105;111;100;22846;39;20490;33;20122
5909429;5859425;262;18307;97;90;28470;106;94;22698;39;20303;34;19935
5909430;5859425;268;18735;97;90;25397;107;95;28626;39;23679;34;23693
5909431;5859425;268;18779;102;91;25486;108;95;22891;39;23548;34;23563
5909432;5859425;270;18892;96;88;26141;105;90;22518;38;23504;33;23503
5909433;5859425;271;18990;96;87;26015;105;88;22392;38;23146;34;23145
5909434;5859425;275;19254;98;91;26290;108;92;22666;37;23152;33;23151
5909435;5859425;276;19334;105;96;22944;116;96;22944;38;22474;33;23410
5909436;5859425;278;19484;109;100;24366;116;98;22758;37;22192;33;22207
5909437;5859425;287;20114;110;102;22575;120;101;22298;39;21029;34;21029
5909438;5859425;292;20440;115;103;22624;124;106;22624;38;21229;34;21229
5909439;5859425;289;20260;109;99;24772;116;99;24772;39;21450;35;21450
5909440;5859425;294;20556;109;100;24869;118;101;24869;35;21103;31;21118
5909441;5859425;304;21282;111;101;24938;121;102;24938;37;21483;33;21498
5909442;5859425;304;21273;126;115;23741;129;115;28013;36;21175;32;21190
5909443;5859425;303;21242;124;114;28220;128;110;27676;36;20968;32;20982
5909444;5859425;310;21734;126;113;28146;127;108;25513;36;21290;32;21305
5909445;5859425;313;21908;128;116;28942;127;103;25178;36;21439;32;21454
5909446;5859425;317;22196;128;117;24942;123;100;24942;39;21820;34;21834
5909447;5859425;320;22370;135;118;24858;127;101;24858;40;22311;36;22325
5909448;5859425;322;22515;131;107;35040;123;103;25004;39;22332;34;22347
5909449;5859425;324;22706;125;104;34805;125;106;25194;39;22603;35;22617
5909450;5859425;329;23028;130;107;32009;128;111;25517;42;23152;37;23167
5909451;5859425;339;23700;130;107;31993;129;115;31993;43;23312;38;23326
